,case_id,date,state,latitude,longitude,drunk_drivers,fatalities,State
6283,90001,2016-01-06,9,41.55125,-73.03215833,0,1,Connecticut
26598,450008,2016-01-06,45,34.01705833,-80.44639722,1,1,South Carolina
26599,450009,2016-01-06,45,33.96512222,-80.44378333,0,1,South Carolina
26600,450010,2016-01-06,45,33.98031389,-81.251,0,1,South Carolina
18343,290021,2016-01-06,29,39.37136111,-94.25686111,0,1,Missouri
2412,60045,2016-01-06,6,37.26950278,-120.85138333,0,1,California
20563,350005,2016-01-06,35,35.14036944,-106.59615556,0,1,New Mexico
18333,290011,2016-01-06,29,39.03658333,-92.26483333,0,1,Missouri
6739,120036,2016-01-06,12,27.94924444,-82.45131111,0,1,Florida
2446,60079,2016-01-06,6,34.689575,-118.11733611,0,1,California
2438,60071,2016-01-06,6,33.10081389,-117.09071111,1,1,California
2437,60070,2016-01-06,6,38.63713333,-121.07680833,0,1,California
9651,130013,2016-01-06,13,30.72386111,-83.99096111,0,1,Georgia
16363,260005,2016-01-06,26,42.29236667,-83.36365556,0,1,Michigan
9650,130012,2016-01-06,13,31.31155833,-83.31423056,0,1,Georgia
32328,510010,2016-01-06,51,36.94416667,-79.85472222,0,1,Virginia
32327,510009,2016-01-06,51,37.10527778,-76.70805556,0,1,Virginia
13956,210047,2016-01-06,21,36.73385556,-84.15101389,0,1,Kentucky
12409,180005,2016-01-06,18,40.86634444,-85.166525,0,1,Indiana
19193,300002,2016-01-06,30,46.82501667,-114.075125,0,1,Montana
25092,410085,2016-01-06,41,44.97710833,-124.011975,0,1,Oregon
21897,370016,2016-01-06,37,35.30671944,-77.15666667,0,1,North Carolina
33820,550026,2016-01-06,55,44.45318333,-87.97234722,0,1,Wisconsin
21944,370063,2016-01-06,37,35.19556389,-78.48645278,0,1,North Carolina
1886,50007,2016-01-06,5,35.24329722,-91.73648056,0,1,Arkansas
21872,360960,2016-01-06,36,41.43973889,-74.05189722,0,1,New York
28695,480102,2016-01-06,48,30.47539444,-97.79398333,0,1,Texas
17341,270003,2016-01-06,27,45.72770833,-93.22093889,0,1,Minnesota
17342,270004,2016-01-06,27,46.50032222,-94.14334444,0,1,Minnesota
17344,270006,2016-01-06,27,43.71624722,-94.13496389,0,1,Minnesota
33046,530006,2016-01-06,53,45.65973611,-122.665025,1,1,Washington
1885,50006,2016-01-06,5,35.2842,-93.09545278,0,1,Arkansas
21954,370073,2016-01-06,37,36.28063611,-78.32905833,0,1,North Carolina
28635,480041,2016-01-06,48,31.83901111,-103.0879,0,1,Texas
28634,480040,2016-01-06,48,29.65690833,-99.75483333,0,1,Texas
19560,320004,2016-01-06,32,36.21771944,-115.09321944,0,1,Nevada
1082,40068,2016-01-06,4,33.52059722,-112.10824167,0,1,Arizona
19999,340010,2016-01-06,34,40.89461111,-75.06743889,0,1,New Jersey
20082,340094,2016-01-06,34,40.64723056,-74.82811944,0,1,New Jersey
21010,360094,2016-01-06,36,44.91988611,-74.16313889,1,1,New York
25495,420041,2016-01-06,42,41.35914444,-78.55171944,0,1,Pennsylvania
27727,470100,2016-01-06,47,35.06694722,-89.84420556,0,1,Tennessee
25478,420024,2016-01-06,42,40.23442778,-75.137225,0,1,Pennsylvania
32399,510083,2016-01-06,51,37.15222222,-80.405,0,1,Virginia
25469,420015,2016-01-06,42,40.0724,-75.04823611,0,1,Pennsylvania
28630,480035,2016-01-06,48,32.688825,-96.78364167,0,1,Texas
28631,480036,2016-01-06,48,32.76918056,-96.76834444,0,1,Texas
28632,480037,2016-01-06,48,33.03015833,-96.91827222,0,1,Texas
28633,480038,2016-01-06,48,33.2408,-95.4903,1,1,Texas
25013,410005,2016-01-06,41,44.58837222,-123.23153889,0,1,Oregon
19370,310008,2016-01-06,31,41.299475,-96.02244444,1,1,Nebraska
16002,250003,2016-01-06,25,41.66155833,-70.20172222,0,1,Massachusetts
33047,530007,2016-01-06,53,47.46244167,-122.09851111,0,1,Washington
33553,540009,2016-01-06,54,39.101125,-79.92694167,1,1,West Virginia
2573,60206,2016-01-06,6,34.69005556,-117.85668056,0,1,California
7168,120503,2016-01-06,12,25.78733056,-80.14111389,0,1,Florida
11425,170025,2016-01-06,17,38.51898333,-88.02408333,0,1,Illinois
2964,60597,2016-01-06,6,33.738275,-117.92410833,0,1,California
2760,60393,2016-01-06,6,34.05428056,-118.22583333,0,1,California
11410,170009,2016-01-06,17,42.22727222,-90.26338611,1,1,Illinois
15269,220611,2016-01-06,22,29.99130556,-90.10961944,0,1,Louisiana
6721,120017,2016-01-06,12,29.62964167,-81.58753056,1,1,Florida
23350,390021,2016-01-06,39,41.26435,-82.16704722,1,1,Ohio
18448,290131,2016-01-06,29,38.66790833,-90.31935833,0,1,Missouri
33555,540011,2016-01-07,54,39.36810833,-79.03056389,0,1,West Virginia
25487,420033,2016-01-07,42,41.10322778,-77.29735556,0,1,Pennsylvania
6593,100030,2016-01-07,10,38.60101111,-75.34521944,0,1,Delaware
2417,60050,2016-01-07,6,33.84938889,-118.29049444,0,1,California
2694,60327,2016-01-07,6,36.34190833,-119.32311667,0,1,California
5853,80129,2016-01-07,8,40.38039444,-105.52243056,0,1,Colorado
2604,60237,2016-01-07,6,34.06970278,-118.13575556,0,1,California
20922,360006,2016-01-07,36,42.14927222,-73.92056389,0,1,New York
15381,230006,2016-01-07,23,43.74876944,-70.42883056,0,1,Maine
28637,480043,2016-01-07,48,29.40372222,-98.56704722,1,1,Texas
28638,480044,2016-01-07,48,33.50401111,-94.58005,0,1,Texas
28639,480045,2016-01-07,48,29.58703056,-96.4072,0,1,Texas
28640,480046,2016-01-07,48,29.70498056,-95.53181389,0,1,Texas
12410,180006,2016-01-07,18,41.65701389,-86.05761944,0,1,Indiana
7111,120440,2016-01-07,12,27.89444444,-82.69083333,0,1,Florida
1018,40004,2016-01-07,4,32.20631111,-110.94048611,0,1,Arizona
2374,60007,2016-01-07,6,34.04386389,-118.27517778,0,1,California
11413,170013,2016-01-07,17,40.15675556,-88.24106389,0,1,Illinois
8515,121927,2016-01-07,12,27.87053333,-81.82863889,0,1,Florida
32322,510004,2016-01-07,51,36.59805556,-81.16305556,1,1,Virginia
32323,510005,2016-01-07,51,37.55801111,-76.66141111,0,1,Virginia
32324,510006,2016-01-07,51,38.46166667,-77.40944444,0,1,Virginia
32325,510007,2016-01-07,51,37.27861111,-77.81888889,0,1,Virginia
33554,540010,2016-01-07,54,37.31,-81.25888889,1,1,West Virginia
1083,40069,2016-01-07,4,33.40329722,-112.08198056,0,1,Arizona
7118,120447,2016-01-07,12,28.18549167,-82.74011111,0,1,Florida
22080,370201,2016-01-07,37,35.74426111,-81.572925,0,1,North Carolina
15561,240034,2016-01-07,24,38.5766,-75.83675278,1,1,Maryland
27632,470003,2016-01-07,47,36.53048889,-86.10151944,0,1,Tennessee
14674,220003,2016-01-07,22,29.5788,-90.69043056,0,1,Louisiana
11437,170039,2016-01-07,17,40.29766389,-88.97970278,0,1,Illinois
14675,220004,2016-01-07,22,30.20121944,-93.20146111,0,1,Louisiana
25504,420050,2016-01-07,42,40.713025,-75.39485,1,1,Pennsylvania
27642,470013,2016-01-07,47,36.13482778,-82.85143056,0,1,Tennessee
14676,220005,2016-01-07,22,30.50483056,-90.44833889,0,1,Louisiana
13922,210013,2016-01-07,21,37.71728611,-85.90340556,0,1,Kentucky
32355,510037,2016-01-07,51,38.55441111,-77.3646,1,1,Virginia
2375,60008,2016-01-07,6,33.94444444,-118.11886111,1,1,California
12,10013,2016-01-07,1,33.96818889,-86.12080833,0,1,Alabama
6975,120295,2016-01-07,12,28.80978611,-81.88793611,0,1,Florida
28636,480042,2016-01-07,48,29.42488611,-98.49293611,0,1,Texas
18331,290009,2016-01-07,29,36.71286111,-93.19297222,1,1,Missouri
28644,480050,2016-01-07,48,32.58895,-97.31961111,0,1,Texas
20037,340048,2016-01-07,34,39.93046111,-74.89751111,0,1,New Jersey
28645,480051,2016-01-07,48,32.69203611,-97.09788611,0,1,Texas
6564,100001,2016-01-07,10,38.88663056,-75.55126944,0,1,Delaware
28641,480047,2016-01-07,48,30.00428889,-97.8663,0,1,Texas
16057,250059,2016-01-07,25,41.6301,-71.05111111,1,1,Massachusetts
17702,280009,2016-01-07,28,30.85565278,-88.83372778,0,1,Mississippi
26601,450011,2016-01-07,45,33.98416944,-81.07863889,0,1,South Carolina
17701,280008,2016-01-07,28,30.70761111,-89.471025,0,1,Mississippi
1887,50008,2016-01-07,5,34.29597222,-93.16280833,0,1,Arkansas
20565,350007,2016-01-07,35,35.0716,-106.52855833,0,1,New Mexico
13533,200005,2016-01-07,20,38.95451667,-97.53825833,0,1,Kansas
11535,170143,2016-01-07,17,38.85704444,-87.99303889,0,1,Illinois
7091,120419,2016-01-07,12,29.96583333,-81.35083333,0,1,Florida
12506,180105,2016-01-07,18,39.15744722,-86.30621667,0,1,Indiana
13532,200004,2016-01-07,20,39.84161667,-95.82633333,0,1,Kansas
2497,60130,2016-01-07,6,38.58501389,-123.33707778,1,1,California
28753,480161,2016-01-07,48,29.26246111,-94.83379167,0,1,Texas
33798,550004,2016-01-07,55,43.09541944,-89.61181389,0,1,Wisconsin
20921,360005,2016-01-07,36,40.77094722,-73.95074722,0,1,New York
28643,480049,2016-01-07,48,30.73911111,-95.02251111,0,1,Texas
6732,120029,2016-01-07,12,28.02746667,-82.12570833,1,1,Florida
28642,480048,2016-01-07,48,31.27975,-103.06011944,1,1,Texas
11412,170012,2016-01-07,17,37.67886389,-89.02159444,0,1,Illinois
2472,60105,2016-01-07,6,32.74988889,-117.19595,0,1,California
7102,120430,2016-01-08,12,27.43148056,-82.57667222,0,1,Florida
21950,370069,2016-01-08,37,36.361075,-80.79876667,0,1,North Carolina
27641,470012,2016-01-08,47,35.23932222,-90.01125,0,1,Tennessee
20001,340012,2016-01-08,34,39.69410556,-74.99772222,0,1,New Jersey
13534,200006,2016-01-08,20,37.49928611,-94.85347222,0,1,Kansas
32330,510012,2016-01-08,51,37.47055556,-77.65222222,1,1,Virginia
20061,340072,2016-01-08,34,40.6656,-74.51634444,0,1,New Jersey
6992,120313,2016-01-08,12,25.75112222,-80.21426389,1,1,Florida
15378,230002,2016-01-08,23,44.25885833,-70.25098889,1,1,Maine
28696,480103,2016-01-08,48,32.4464,-96.92581667,0,2,Texas
28697,480104,2016-01-08,48,31.18409444,-103.3044,0,2,Texas
11722,170344,2016-01-08,17,41.73520278,-87.70217778,0,1,Illinois
1084,40070,2016-01-08,4,36.11931944,-111.22928889,0,1,Arizona
7089,120417,2016-01-08,12,28.81508889,-81.58963889,0,1,Florida
1085,40071,2016-01-08,4,33.45863889,-112.04288889,0,1,Arizona
20087,340099,2016-01-08,34,39.79592778,-75.1972,0,1,New Jersey
12411,180007,2016-01-08,18,39.45159167,-86.76840833,0,2,Indiana
28915,480331,2016-01-08,48,31.77358056,-106.50009167,0,1,Texas
25085,410078,2016-01-08,41,42.43646389,-123.29794444,0,1,Oregon
17703,280010,2016-01-08,28,30.3936,-88.50242222,0,1,Mississippi
32401,510085,2016-01-08,51,36.89571111,-76.25694722,0,1,Virginia
28651,480057,2016-01-08,48,29.74454722,-95.38599444,0,1,Texas
32400,510084,2016-01-08,51,38.18527778,-79.08694444,0,1,Virginia
21910,370029,2016-01-08,37,36.14195556,-78.59945556,0,2,North Carolina
20075,340086,2016-01-08,34,40.50853889,-74.37383889,0,1,New Jersey
25476,420022,2016-01-08,42,39.74456944,-77.05760556,0,1,Pennsylvania
25091,410084,2016-01-08,41,44.7517,-122.82614167,1,1,Oregon
7096,120424,2016-01-08,12,28.56843056,-81.30341667,0,1,Florida
12417,180013,2016-01-08,18,40.4171,-86.61848611,0,1,Indiana
12413,180009,2016-01-08,18,41.58234722,-87.35625556,0,1,Indiana
33556,540012,2016-01-08,54,38.34561111,-82.59256944,0,1,West Virginia
25014,410006,2016-01-08,41,42.49664722,-123.36188333,0,2,Oregon
25488,420034,2016-01-08,42,40.55173889,-77.34280556,0,1,Pennsylvania
28646,480052,2016-01-08,48,28.3905,-97.41333889,1,1,Texas
25016,410008,2016-01-08,41,44.00465556,-123.01947222,0,1,Oregon
28647,480053,2016-01-08,48,31.03728889,-97.39254167,0,1,Texas
6792,120094,2016-01-08,12,30.69111111,-86.08416667,0,1,Florida
23351,390022,2016-01-08,39,40.93461944,-81.40235278,0,1,Ohio
33799,550005,2016-01-08,55,45.17549722,-89.64566111,0,1,Wisconsin
2376,60009,2016-01-08,6,38.66091111,-121.22571667,0,1,California
2377,60010,2016-01-08,6,40.14866667,-122.13896111,1,1,California
28648,480054,2016-01-08,48,32.99063333,-96.82934722,1,1,Texas
28649,480055,2016-01-08,48,31.3196,-96.79718056,0,1,Texas
2901,60534,2016-01-08,6,33.82163611,-117.97587222,0,1,California
28650,480056,2016-01-08,48,29.47403889,-95.81401944,2,1,Texas
24698,400316,2016-01-08,40,35.49308056,-97.1857,0,1,Oklahoma
17704,280011,2016-01-08,28,30.85392222,-88.96499722,0,1,Mississippi
19364,310002,2016-01-08,31,40.12930556,-101.28652778,0,1,Nebraska
20926,360010,2016-01-08,36,42.81006667,-73.93864722,0,1,New York
26054,420602,2016-01-08,42,39.788475,-77.89986111,1,1,Pennsylvania
20928,360012,2016-01-08,36,44.88250833,-73.73317778,0,2,New York
19861,330002,2016-01-08,33,42.98501667,-71.46281389,0,1,New Hampshire
16060,250062,2016-01-08,25,42.10675833,-72.62394444,0,2,Massachusetts
16061,250063,2016-01-08,25,42.30539444,-71.16602778,0,1,Massachusetts
16075,250077,2016-01-08,25,42.15349444,-72.64356111,0,1,Massachusetts
18349,290027,2016-01-08,29,38.397,-90.37544444,0,1,Missouri
20564,350006,2016-01-08,35,36.05516111,-106.06348889,1,1,New Mexico
24397,400013,2016-01-08,40,34.8907,-98.0933,0,1,Oklahoma
6730,120027,2016-01-08,12,26.52797222,-80.17040833,1,1,Florida
24398,400014,2016-01-08,40,35.26,-96.7882,0,2,Oklahoma
24399,400015,2016-01-08,40,36.1142,-95.3596,0,6,Oklahoma
26602,450012,2016-01-08,45,32.94888056,-81.22261111,0,1,South Carolina
11418,170018,2016-01-08,17,41.55082778,-87.81188333,0,1,Illinois
26603,450013,2016-01-08,45,33.56921111,-81.781225,0,1,South Carolina
26604,450014,2016-01-08,45,34.65616111,-81.19625278,1,1,South Carolina
20560,350002,2016-01-08,35,35.06820556,-106.78101944,0,1,New Mexico
16364,260006,2016-01-08,26,42.25586389,-83.15714167,1,1,Michigan
29505,480941,2016-01-08,48,31.74427778,-106.33164444,1,1,Texas
20895,350339,2016-01-08,35,35.91254167,-108.61959722,0,1,New Mexico
16398,260040,2016-01-08,26,42.98168056,-83.47736389,0,1,Michigan
20923,360007,2016-01-08,36,40.73908889,-73.97318056,0,1,New York
20924,360008,2016-01-08,36,40.83926389,-73.91511944,0,1,New York
20925,360009,2016-01-08,36,99.9999,999.9999,0,1,New York
20927,360011,2016-01-08,36,40.92724167,-72.32980833,0,1,New York
16476,260122,2016-01-08,26,43.41636111,-84.13078889,0,1,Michigan
13,10014,2016-01-08,1,30.62527222,-88.08787222,1,1,Alabama
13190,190018,2016-01-08,19,42.44919722,-93.86078333,0,1,Iowa
15643,240116,2016-01-08,24,39.0934,-76.843375,0,1,Maryland
14,10015,2016-01-08,1,33.56590278,-85.93993056,1,1,Alabama
13916,210007,2016-01-08,21,36.98578056,-82.958025,0,1,Kentucky
13917,210008,2016-01-08,21,37.07417778,-85.297175,0,1,Kentucky
13919,210010,2016-01-08,21,36.71736111,-86.52142222,0,1,Kentucky
2535,60168,2016-01-08,6,33.91464444,-118.286275,1,1,California
25523,420069,2016-01-08,42,40.55760833,-77.2859,0,1,Pennsylvania
9655,130017,2016-01-08,13,32.99585556,-83.89671667,0,1,Georgia
28974,480391,2016-01-08,48,31.59995,-97.090825,0,1,Texas
11170,160001,2016-01-08,16,43.30493611,-115.91081111,0,1,Idaho
13918,210009,2016-01-08,21,38.18408611,-84.73767778,0,1,Kentucky
33048,530008,2016-01-08,53,47.2432,-122.33636667,1,1,Washington
28659,480065,2016-01-09,48,30.68458056,-97.50335,1,1,Texas
28699,480106,2016-01-09,48,31.5743,-95.8816,0,1,Texas
28700,480107,2016-01-09,48,30.1485,-95.1631,0,1,Texas
12412,180008,2016-01-09,18,39.46468611,-85.65351111,0,1,Indiana
19633,320077,2016-01-09,32,36.13006389,-115.08405,0,2,Nevada
6980,120301,2016-01-09,12,28.06922778,-82.38861111,0,1,Florida
16366,260008,2016-01-09,26,42.20198889,-85.61390833,0,1,Michigan
25578,420124,2016-01-09,42,39.93608333,-76.25456389,1,1,Pennsylvania
6725,120022,2016-01-09,12,26.65341111,-80.90248889,0,3,Florida
25167,410160,2016-01-09,41,44.26418056,-123.23021944,0,2,Oregon
7105,120434,2016-01-09,12,27.04680833,-82.32076667,0,1,Florida
33049,530010,2016-01-09,53,48.22459722,-122.14337222,0,1,Washington
6708,120003,2016-01-09,12,27.45833333,-81.67638889,0,1,Florida
11723,170345,2016-01-09,17,41.85761944,-87.68580556,0,1,Illinois
7584,120943,2016-01-09,12,28.28,-81.36583333,0,1,Florida
18344,290022,2016-01-09,29,39.62238889,-91.73497222,0,1,Missouri
21462,360549,2016-01-09,36,40.72324722,-73.44193056,0,1,New York
28698,480105,2016-01-09,48,34.36295,-99.98721111,0,2,Texas
28658,480064,2016-01-09,48,26.19871111,-98.00745833,1,1,Texas
2483,60116,2016-01-09,6,38.47699722,-121.46024722,0,1,California
28657,480063,2016-01-09,48,29.72549167,-94.96004722,0,1,Texas
28656,480062,2016-01-09,48,29.77121111,-95.16828056,0,1,Texas
28655,480061,2016-01-09,48,31.77696389,-106.47125,0,1,Texas
28654,480060,2016-01-09,48,33.1324,-96.48695,1,2,Texas
28653,480059,2016-01-09,48,29.42318056,-98.38838611,0,1,Texas
28652,480058,2016-01-09,48,29.44012222,-98.44170833,1,1,Texas
25927,420475,2016-01-09,42,40.83491111,-80.49883333,0,1,Pennsylvania
25498,420044,2016-01-09,42,40.13050278,-80.37821111,0,1,Pennsylvania
13197,190025,2016-01-09,19,41.66330833,-91.29534167,0,1,Iowa
4463,62133,2016-01-09,6,33.9786,-118.39148056,1,1,California
33800,550006,2016-01-09,55,44.48104722,-91.11392778,1,1,Wisconsin
18356,290035,2016-01-09,29,38.70036111,-90.43983333,0,3,Missouri
16104,250106,2016-01-09,25,42.33691111,-71.78898611,0,1,Massachusetts
21903,370022,2016-01-09,37,35.81296389,-80.26355556,0,1,North Carolina
19568,320012,2016-01-09,32,36.10065556,-115.1848,0,1,Nevada
15651,240124,2016-01-09,24,39.65062222,-77.72273611,0,1,Maryland
19566,320010,2016-01-09,32,36.115025,-115.18343333,0,1,Nevada
16003,250004,2016-01-09,25,42.56971389,-71.27611111,1,1,Massachusetts
20566,350008,2016-01-09,35,35.01784444,-106.71525556,1,1,New Mexico
21958,370077,2016-01-09,37,35.39041944,-77.94556667,0,1,North Carolina
7134,120465,2016-01-09,12,30.43416667,-87.27611111,0,1,Florida
3258,60912,2016-01-09,6,36.60463889,-121.84036667,1,1,California
9660,130022,2016-01-09,13,30.79829722,-84.57351111,1,1,Georgia
25501,420047,2016-01-09,42,40.73183056,-80.10366944,0,1,Pennsylvania
9661,130023,2016-01-09,13,32.80463889,-81.68716111,0,1,Georgia
223,10224,2016-01-09,1,32.43390833,-86.12389722,0,1,Alabama
30530,481999,2016-01-09,48,27.39293611,-99.47647222,0,1,Texas
6284,90002,2016-01-09,9,41.75311111,-73.15734444,0,1,Connecticut
2600,60233,2016-01-09,6,33.22634722,-115.92218056,1,2,California
2396,60029,2016-01-09,6,36.91158611,-121.75841389,2,1,California
15,10016,2016-01-09,1,33.15789167,-86.37793056,0,1,Alabama
1020,40006,2016-01-09,4,33.63832222,-112.09962778,0,1,Arizona
27640,470011,2016-01-09,47,36.09125,-87.5167,0,1,Tennessee
1044,40030,2016-01-09,4,33.08509722,-111.81695278,0,1,Arizona
2891,60524,2016-01-09,6,35.31313333,-119.07451111,1,1,California
14695,220025,2016-01-09,22,30.94588889,-92.40153889,0,1,Louisiana
14694,220024,2016-01-09,22,32.69451944,-93.37645,1,1,Louisiana
14693,220023,2016-01-09,22,29.59938889,-90.48735,0,2,Louisiana
13926,210017,2016-01-09,21,38.23507778,-85.76101667,0,1,Kentucky
1040,40026,2016-01-09,4,33.587225,-111.88258889,0,1,Arizona
15560,240033,2016-01-09,24,39.44135556,-76.29296944,0,1,Maryland
9659,130021,2016-01-09,13,33.79558056,-84.39146667,1,3,Georgia
32326,510008,2016-01-09,51,36.94194444,-81.09361111,0,1,Virginia
11416,170016,2016-01-09,17,40.75490556,-89.52238333,0,1,Illinois
13923,210014,2016-01-09,21,37.99641667,-83.94155833,0,1,Kentucky
13173,190001,2016-01-09,19,41.33028056,-94.03598611,1,1,Iowa
6710,120005,2016-01-09,12,30.32638889,-83.14833333,0,1,Florida
6290,90008,2016-01-09,9,41.21605,-73.03557778,1,1,Connecticut
23336,390005,2016-01-09,39,39.96304444,-83.30881111,0,1,Ohio
1087,40073,2016-01-09,4,33.58191944,-112.15350556,0,1,Arizona
6770,120069,2016-01-09,12,29.63058333,-81.495175,1,2,Florida
20026,340037,2016-01-09,34,39.21275833,-74.87299167,0,1,New Jersey
1086,40072,2016-01-09,4,33.41521389,-111.62400556,0,1,Arizona
25574,420120,2016-01-09,42,40.39516111,-80.39821944,0,1,Pennsylvania
6918,120229,2016-01-09,12,30.25319167,-81.69919167,0,2,Florida
9656,130018,2016-01-09,13,33.61088611,-84.52366389,0,1,Georgia
9657,130019,2016-01-09,13,34.16382778,-84.80039167,1,1,Georgia
9658,130020,2016-01-09,13,31.85369167,-83.08448889,1,1,Georgia
20929,360013,2016-01-09,36,42.99734722,-78.18198333,0,1,New York
13174,190002,2016-01-09,19,40.68699444,-95.58888056,1,1,Iowa
6748,120045,2016-01-10,12,29.21472222,-82.20166667,1,1,Florida
6297,90016,2016-01-10,9,41.10196111,-73.54792222,0,1,Connecticut
28704,480111,2016-01-10,48,31.51627222,-103.17793611,0,1,Texas
11172,160003,2016-01-10,16,42.87854444,-112.44903056,0,1,Idaho
28703,480110,2016-01-10,48,30.4372,-95.5891,1,1,Texas
28660,480066,2016-01-10,48,32.78210833,-96.77010278,1,1,Texas
23230,380001,2016-01-10,38,47.70065,-97.47448889,0,1,North Dakota
28702,480109,2016-01-10,48,29.79230556,-95.55343889,1,1,Texas
9662,130024,2016-01-10,13,33.67901111,-84.1955,0,1,Georgia
28661,480067,2016-01-10,48,29.75570833,-94.99400833,0,1,Texas
1088,40074,2016-01-10,4,33.52480556,-112.11691944,0,1,Arizona
19564,320008,2016-01-10,32,36.20335278,-115.13601944,1,2,Nevada
28701,480108,2016-01-10,48,33.4664,-94.6388,1,1,Texas
28662,480068,2016-01-10,48,32.72045,-97.22511111,0,1,Texas
2390,60023,2016-01-10,6,32.59483889,-117.08412222,1,4,California
19557,320001,2016-01-10,32,36.38529167,-114.88908333,0,1,Nevada
21962,370082,2016-01-10,37,35.393275,-79.11685833,0,1,North Carolina
2379,60012,2016-01-10,6,33.60671389,-114.64891944,0,1,California
6763,120061,2016-01-10,12,25.77752222,-80.39025833,0,1,Florida
6764,120062,2016-01-10,12,28.37277778,-81.37777778,1,1,Florida
14746,220077,2016-01-10,22,29.777625,-90.09993333,0,1,Louisiana
16368,260010,2016-01-10,26,43.03819167,-83.24504167,0,1,Michigan
20025,340036,2016-01-10,34,40.19309167,-74.25232222,0,1,New Jersey
